,Time,temp_z-score_oct21,salinity_z-score_oct21,odo_z-score_oct21
8,56:29.5,2.9357257138540116,0.6393597751477254,-0.8434526886837793
9,56:30.5,2.8155831593774443,0.6417028853110587,-0.8248225273517046
10,56:31.5,2.8155831593774443,0.6393597751477254,-0.8248225273517046
11,56:32.5,2.695445182227385,-0.4322226062167001,0.013534732591676814
12,56:33.5,2.5753026277508178,0.6331114813788367,-0.7875622046875551
13,56:34.5,2.5753026277508178,0.6307683712155033,-0.7689320433554787
14,56:35.5,2.335024402808404,0.6221769672832813,-0.7689320433554787
15,56:36.5,2.335024402808404,0.6221769672832813,-0.750301882023404
16,56:37.5,2.2148841430020774,0.6221769672832813,-0.7316717206913292
17,56:38.5,2.2148841430020774,0.6198338571199479,-0.7316717206913292
18,56:39.6,2.0947461658520177,0.6135855633510593,-0.7130415593592545
19,56:40.6,2.0947461658520177,0.6135855633510593,-0.7130415593592545
20,56:41.6,2.0947461658520177,0.6112424531877259,-0.6944113980271781
21,56:42.6,1.9746059060456909,0.6081183063032816,-0.6944113980271781
22,56:43.6,1.854465646239364,-0.28148251904225835,0.013534732591676814
23,56:44.6,1.854465646239364,-2.5683580384555516,2.006961995123715
24,56:45.6,1.854465646239364,0.6026510492555038,-0.6757812366951034
25,56:46.9,1.7343253864330372,-1.8724543199455637,1.3921666711652372
26,56:47.9,1.7343253864330372,-1.8724543199455637,1.3921666711652372
27,56:48.9,1.6141851266267102,0.5964027554866151,-0.6571510753630286
28,56:49.9,1.6141851266267102,-0.04170424566115144,-0.17276688072907553
29,56:50.9,1.6141851266267102,0.5917165351599484,-0.6385209140309539
30,56:51.9,1.494047149476651,0.5885923882755041,-0.6198907526988775
31,56:52.9,1.494047149476651,0.5885923882755041,-0.6198907526988775
32,56:53.9,1.494047149476651,0.5870303148332817,-0.6198907526988775
33,56:54.9,1.494047149476651,0.5831251312277264,-0.6012605913668028
34,56:55.9,1.494047149476651,0.5831251312277264,-0.6012605913668028
35,56:56.9,1.373906889670324,0.580782021064393,-0.6012605913668028
36,56:57.9,1.373906889670324,0.5784389109010596,-0.6012605913668028
37,56:58.9,1.373906889670324,0.5784389109010596,-0.6012605913668028
38,56:59.9,1.2537666298639971,0.5745337272955043,-0.582630430034728
39,57:00.9,1.2537666298639971,0.5745337272955043,-0.582630430034728
40,57:01.9,1.2537666298639971,0.24025001065995463,-0.32180817138567674
41,57:03.0,1.2537666298639971,0.5698475069688376,-0.5640002687026533
42,57:04.0,1.13362637005767,0.5682854335266152,-0.5640002687026533
43,57:05.0,1.13362637005767,0.5682854335266152,-0.5640002687026533
44,57:06.0,1.13362637005767,-1.3585321574544618,1.0009332831916578
45,57:07.0,1.13362637005767,0.5659423233632823,-0.5640002687026533
46,57:08.0,1.13362637005767,0.36599692275884127,-0.39632881671397735
47,57:09.0,1.13362637005767,0.36599692275884127,-0.39632881671397735
48,57:10.0,1.0134861102513433,0.5612561030366156,-0.5453701073705769
49,57:11.1,1.0134861102513433,0.5604750663155047,-0.5267399460385022
50,57:12.1,1.0134861102513433,0.5604750663155047,-0.5267399460385022
51,57:13.1,1.0134861102513433,0.5589129928732822,-0.5267399460385022
52,57:14.1,1.0134861102513433,0.5589129928732822,-0.5267399460385022
53,57:15.1,0.8933481331012839,0.555007809267727,-0.5081097847064274
54,57:16.1,0.8933481331012839,0.555007809267727,-0.5081097847064274
55,57:17.1,0.8933481331012839,0.5518836623832826,-0.5081097847064274
56,57:18.1,0.8933481331012839,0.5518836623832826,-0.5081097847064274
57,57:19.1,0.8933481331012839,-1.3561890472911284,1.0754539285199585
58,57:20.1,0.8933481331012839,-1.3561890472911284,1.0754539285199585
59,57:21.1,0.8933481331012839,0.5487595154988377,-0.4894796233743527
60,57:22.1,0.773207873294957,0.546416405335505,-0.4708494620422763
61,57:23.1,0.773207873294957,0.546416405335505,-0.4708494620422763
62,57:24.1,0.773207873294957,0.5214232302599497,-0.4708494620422763
63,57:25.1,0.773207873294957,0.5425112217299491,-0.4708494620422763
64,57:26.1,0.773207873294957,0.5425112217299491,-0.4708494620422763
65,57:27.1,0.773207873294957,-2.57460633222444,2.211893769776542
66,57:28.1,0.773207873294957,0.5425112217299491,-0.4708494620422763
67,57:29.1,0.773207873294957,0.45425407224439546,-0.4149589780460521
68,57:30.1,0.773207873294957,0.45425407224439546,-0.4149589780460521
69,57:31.1,0.6530676134886301,0.5378250014032829,-0.45221930071020155
70,57:32.1,0.6530676134886301,0.5378250014032829,-0.45221930071020155
71,57:33.1,0.6530676134886301,0.5370439646821714,-0.4335891393781268
72,57:34.1,0.6530676134886301,0.5370439646821714,-0.4335891393781268
73,57:35.1,0.6530676134886301,0.5339198177977271,-0.45221930071020155
74,57:36.1,0.6530676134886301,0.534700854518838,-0.45221930071020155
75,57:37.1,0.6530676134886301,0.534700854518838,-0.45221930071020155
76,57:38.1,0.5329273536823033,-2.451983567009998,2.100112801784092
77,57:39.1,0.5329273536823033,0.5206421935388383,-0.45221930071020155
78,57:40.1,0.5329273536823033,0.5331387810766162,-0.45221930071020155
79,57:41.1,0.5329273536823033,0.5284525607499494,-0.45221930071020155
80,57:42.1,0.5329273536823033,0.5284525607499494,-0.45221930071020155
81,57:43.1,0.5329273536823033,0.5143938997699496,-0.4335891393781268
82,57:44.1,0.5329273536823033,0.5276715240288384,-0.45221930071020155
83,57:45.2,0.5329273536823033,0.5276715240288384,-0.45221930071020155
84,57:46.2,0.5329273536823033,-0.5056400580011436,0.38613795923317984
85,57:47.2,0.4127870938759763,0.10122547430217924,-0.11687639673284966
86,57:48.2,0.4127870938759763,0.10122547430217924,-0.11687639673284966
87,57:49.2,0.4127870938759763,0.526109450586616,-0.4335891393781268
88,57:50.2,0.4127870938759763,-0.968794833620024,0.7960015085388323
89,57:51.2,0.4127870938759763,-0.968794833620024,0.7960015085388323
90,57:52.3,0.4127870938759763,0.525328413865505,-0.4335891393781268
91,57:53.3,0.4127870938759763,0.526109450586616,-0.4335891393781268
92,57:54.3,0.4127870938759763,0.526109450586616,-0.4335891393781268
93,57:55.3,0.4127870938759763,0.5245473771443941,-0.4335891393781268
94,57:56.3,0.4127870938759763,0.5214232302599497,-0.4335891393781268
95,57:57.3,0.292649116725917,0.38161765718106344,-0.30317801005360034
96,57:58.3,0.292649116725917,0.38161765718106344,-0.30317801005360034
97,57:59.3,0.292649116725917,-0.5767143996222532,0.46065860456148044
98,58:00.3,0.292649116725917,0.5182990833755055,-0.4335891393781268
99,58:01.3,0.292649116725917,0.5182990833755055,-0.4335891393781268
100,58:02.3,0.292649116725917,0.5190801200966164,-0.4149589780460521
101,58:03.4,0.292649116725917,0.5190801200966164,-0.4149589780460521
102,58:04.4,0.292649116725917,0.5136128630488387,-0.4149589780460521
103,58:05.4,0.292649116725917,-1.2241938414233529,1.0009332831916578
104,58:06.4,0.292649116725917,0.516737009933283,-0.4149589780460521
105,58:07.4,0.292649116725917,0.516737009933283,-0.4149589780460521
106,58:08.4,0.17250885691959006,-1.809190345535565,1.5225778004897619
107,58:09.4,0.17250885691959006,0.5120507896066162,-0.4149589780460521
108,58:10.4,0.17250885691959006,0.5120507896066162,-0.4149589780460521
109,58:11.4,0.17250885691959006,0.5143938997699496,-0.4335891393781268
110,58:12.4,0.17250885691959006,0.5042404223955052,-0.4149589780460521
111,58:13.4,0.17250885691959006,0.5143938997699496,-0.4335891393781268
112,58:14.4,0.17250885691959006,0.5128318263277277,-0.4335891393781268
113,58:15.5,0.17250885691959006,0.5104887161643944,-0.4335891393781268
114,58:16.5,0.17250885691959006,0.5112697528855054,-0.4149589780460521
115,58:17.5,0.17250885691959006,0.43941437454328425,-0.3404383327177515
116,58:18.5,0.17250885691959006,0.5112697528855054,-0.39632881671397735
117,58:19.5,0.05236859711326315,0.4183263830732849,-0.32180817138567674
118,58:20.5,0.05236859711326315,0.5097076794432829,-0.39632881671397735
119,58:21.5,0.05236859711326315,0.5097076794432829,-0.39632881671397735
120,58:22.5,0.05236859711326315,-0.04795253943004009,0.05079505525582629
121,58:23.5,0.05236859711326315,0.4651885863399503,-0.3590684940498262
122,58:24.5,0.05236859711326315,0.508145606001061,-0.39632881671397735
123,58:25.6,0.05236859711326315,0.06764089529440206,-0.023725590072474316
124,58:26.6,0.05236859711326315,0.47456102699328384,-0.3590684940498262
125,58:27.6,0.05236859711326315,0.508145606001061,-0.39632881671397735
126,58:28.6,0.05236859711326315,0.5073645692799501,-0.39632881671397735
127,58:29.6,0.05236859711326315,-0.06279223713115131,0.05079505525582629
128,58:30.6,0.05236859711326315,0.5058024958377276,-0.4149589780460521
129,58:31.6,0.05236859711326315,0.5065835325588386,-0.39632881671397735
130,58:32.6,0.05236859711326315,-1.064081313595578,0.8891523151992077
131,58:33.6,-0.06777166269306376,-0.02452143779670739,0.013534732591676814
132,58:34.6,-0.06777166269306376,-1.2687129345266854,1.0568237671878837
133,58:35.6,-0.06777166269306376,0.5050214591166167,-0.39632881671397735
134,58:36.6,-0.06777166269306376,0.5042404223955052,-0.39632881671397735
135,58:37.6,-0.06777166269306376,0.5034593856743942,-0.39632881671397735
136,58:38.6,-0.06777166269306376,0.5026783489532833,-0.39632881671397735
137,58:39.6,-0.06777166269306376,0.2753966631099537,-0.210027203393225
138,58:40.6,-0.06777166269306376,-1.6115880550944572,1.373536509833161
139,58:41.6,-0.06777166269306376,0.5026783489532833,-0.37769865538190095
140,58:42.6,-0.06777166269306376,0.5003352387899499,-0.37769865538190095
141,58:43.6,-0.06777166269306376,0.48549554108883924,-0.37769865538190095
142,58:44.6,-0.06777166269306376,-0.10887340367670577,0.06942521658790103
143,58:45.7,-0.06777166269306376,0.499554202068839,-0.4149589780460521
144,58:46.7,-0.06777166269306376,0.5003352387899499,-0.4149589780460521
145,58:47.7,-0.06777166269306376,-0.2307151321700371,0.16257602324827802
146,58:48.7,-0.06777166269306376,0.2816449568788429,-0.24728752605737614
147,58:49.7,-0.18791192249939065,0.499554202068839,-0.4149589780460521
148,58:50.7,-0.18791192249939065,0.4034866853721737,-0.32180817138567674
149,58:51.7,-0.18791192249939065,0.10200651102329017,-0.09824623540077491
150,58:52.8,-0.18791192249939065,0.48783865125217263,-0.39632881671397735
151,58:53.8,-0.18791192249939065,0.48783865125217263,-0.39632881671397735
152,58:54.8,-0.18791192249939065,0.4839334676466168,-0.39632881671397735
153,58:55.8,-0.18791192249939065,0.49018176141550546,-0.39632881671397735
154,58:56.8,-0.18791192249939065,0.49018176141550546,-0.39632881671397735
155,58:57.8,-0.18791192249939065,0.49877316534772803,-0.39632881671397735
156,58:58.8,-0.18791192249939065,-0.21587543446892646,0.18120618458035276
157,58:59.8,-0.18791192249939065,-0.21587543446892646,0.18120618458035276
158,59:00.8,-0.18791192249939065,-1.8318404104477866,1.5784682844859879
159,59:01.8,-0.18791192249939065,0.49877316534772803,-0.39632881671397735
160,59:02.8,-0.18791192249939065,0.4979921286266165,-0.37769865538190095
161,59:03.8,-0.18791192249939065,0.4979921286266165,-0.37769865538190095
162,59:04.8,-0.18791192249939065,0.4972110919055056,-0.39632881671397735
163,59:05.8,-0.30804989964945,-0.46424511178225536,0.38613795923317984
164,59:06.8,-0.30804989964945,-0.46424511178225536,0.38613795923317984
165,59:07.8,-0.30804989964945,0.49643005518439465,-0.37769865538190095
166,59:08.8,-0.30804989964945,0.4870576145310611,-0.39632881671397735
167,59:09.8,-0.30804989964945,0.4870576145310611,-0.39632881671397735
168,59:10.8,-0.30804989964945,-1.1656160873400205,0.9636729605275083
169,59:11.8,-0.30804989964945,-1.674070992783345,1.410796832497312
170,59:12.8,-0.30804989964945,-1.674070992783345,1.410796832497312
171,59:13.8,-0.30804989964945,0.49564901846328313,-0.39632881671397735
172,59:14.8,-0.30804989964945,0.49643005518439465,-0.39632881671397735
173,59:15.9,-0.30804989964945,0.49643005518439465,-0.39632881671397735
174,59:16.9,-0.30804989964945,0.3925521712766183,-0.30317801005360034
175,59:17.9,-0.30804989964945,0.4972110919055056,-0.39632881671397735
176,59:18.9,-0.30804989964945,0.4972110919055056,-0.39632881671397735
177,59:19.9,-0.30804989964945,0.49408694502106126,-0.39632881671397735
178,59:20.9,-0.30804989964945,-0.7704115064578053,0.6283300565501564
179,59:21.9,-0.30804989964945,-0.7704115064578053,0.6283300565501564
180,59:22.9,-0.30804989964945,0.49408694502106126,-0.39632881671397735
181,59:23.9,-0.30804989964945,0.4933059082999503,-0.4149589780460521
182,59:24.9,-0.30804989964945,0.4933059082999503,-0.4149589780460521
183,59:25.9,-0.42819015945577693,0.49408694502106126,-0.39632881671397735
184,59:26.9,-0.42819015945577693,0.49408694502106126,-0.39632881671397735
185,59:27.9,-0.42819015945577693,0.41364016274661813,-0.3404383327177515
186,59:28.9,-0.42819015945577693,0.4933059082999503,-0.39632881671397735
187,59:29.9,-0.42819015945577693,0.4519109620810621,-0.3590684940498262
188,59:30.9,-0.42819015945577693,0.4519109620810621,-0.3590684940498262
189,59:32.0,-0.42819015945577693,0.26211903885106547,-0.17276688072907553
190,59:32.9,-0.42819015945577693,0.26211903885106547,-0.17276688072907553
191,59:34.0,-0.42819015945577693,0.48861968797328353,-0.3590684940498262
192,59:35.0,-0.42819015945577693,0.4933059082999503,-0.37769865538190095
193,59:36.0,-0.42819015945577693,0.4933059082999503,-0.37769865538190095
194,59:37.0,-0.42819015945577693,0.4870576145310611,-0.37769865538190095
195,59:38.0,-0.42819015945577693,0.4870576145310611,-0.37769865538190095
196,59:39.0,-0.42819015945577693,0.49408694502106126,-0.39632881671397735
197,59:40.0,-0.42819015945577693,0.49252487157883884,-0.39632881671397735
198,59:41.0,-0.42819015945577693,0.49252487157883884,-0.39632881671397735
199,59:42.0,-0.42819015945577693,0.49252487157883884,-0.39632881671397735
200,59:43.0,-0.42819015945577693,-0.014367960422262927,0.013534732591676814
201,59:44.0,-0.42819015945577693,-0.014367960422262927,0.013534732591676814
202,59:45.0,-0.42819015945577693,0.49252487157883884,-0.3590684940498262
203,59:46.0,-0.5483304192621038,0.4183263830732849,-0.2845478487215256
204,59:47.0,-0.5483304192621038,0.4183263830732849,-0.2845478487215256
205,59:48.0,-0.42819015945577693,0.35506240866328587,-0.22865736472529974
206,59:49.1,-0.5483304192621038,0.4909627981366169,-0.32180817138567674
207,59:50.1,-0.5483304192621038,0.4909627981366169,-0.32180817138567674
208,59:51.1,-0.5483304192621038,0.22697238640106585,-0.11687639673284966
209,59:52.1,-0.5483304192621038,0.4784662105988391,-0.32180817138567674
210,59:53.1,-0.5483304192621038,0.4784662105988391,-0.32180817138567674
211,59:54.1,-0.5483304192621038,0.4933059082999503,-0.3404383327177515
212,59:55.1,-0.5483304192621038,0.18713951362440004,-0.11687639673284966
213,59:56.1,-0.5483304192621038,0.18713951362440004,-0.11687639673284966
214,59:57.1,-0.5483304192621038,0.4839334676466168,-0.3404383327177515
215,59:58.1,-0.5483304192621038,0.4839334676466168,-0.3404383327177515
216,59:59.1,-0.5483304192621038,0.4933059082999503,-0.32180817138567674
217,00:00.1,-0.5483304192621038,0.4933059082999503,-0.32180817138567674
218,00:01.1,-0.5483304192621038,-1.5764414026444578,1.373536509833161
219,00:02.1,-0.5483304192621038,0.38396076734439627,-0.24728752605737614
220,00:03.1,-0.5483304192621038,0.38396076734439627,-0.24728752605737614
221,00:04.1,-0.5483304192621038,0.4948679817421722,-0.3590684940498262
222,00:05.1,-0.5483304192621038,0.4948679817421722,-0.3590684940498262
223,00:06.1,-0.5483304192621038,0.44175748470661763,-0.3404383327177515
224,00:07.1,-0.5483304192621038,0.44175748470661763,-0.3404383327177515
225,00:08.1,-0.5483304192621038,0.4909627981366169,-0.39632881671397735
226,00:09.1,-0.5483304192621038,0.4894007246943945,-0.37769865538190095
227,00:10.1,-0.5483304192621038,0.4894007246943945,-0.37769865538190095
228,00:11.1,-0.5483304192621038,0.48861968797328353,-0.37769865538190095
229,00:12.1,-0.5483304192621038,0.1512118244532895,-0.1355065580649244
230,00:13.1,-0.5483304192621038,0.4909627981366169,-0.39632881671397735
231,00:14.2,-0.5483304192621038,0.4909627981366169,-0.39632881671397735
232,00:15.2,-0.6684706790684307,0.4909627981366169,-0.39632881671397735
233,00:16.2,-0.6684706790684307,0.4909627981366169,-0.39632881671397735
234,00:17.2,-0.6684706790684307,-0.7914994979278049,0.6283300565501564
235,00:18.2,-0.6684706790684307,0.49018176141550546,-0.4335891393781268
236,00:19.2,-0.6684706790684307,0.49018176141550546,-0.45221930071020155
237,00:20.2,-0.6684706790684307,0.49018176141550546,-0.45221930071020155
238,00:21.2,-0.6684706790684307,0.3613107024321745,-0.3404383327177515
239,00:22.3,-0.6684706790684307,0.46362651289772844,-0.4335891393781268
240,00:23.3,-0.6684706790684307,0.4690937699455061,-0.4335891393781268
241,00:24.3,-0.6684706790684307,0.4690937699455061,-0.4335891393781268
242,00:25.3,-0.6684706790684307,0.4894007246943945,-0.45221930071020155
243,00:26.3,-0.6684706790684307,0.4894007246943945,-0.45221930071020155
244,00:27.3,-0.6684706790684307,0.48549554108883924,-0.45221930071020155
245,00:28.4,-0.6684706790684307,-0.1471442030111497,0.05079505525582629
246,00:29.4,-0.6684706790684307,0.4870576145310611,-0.4708494620422763
247,00:30.4,-0.6684706790684307,0.4870576145310611,-0.4708494620422763
248,00:31.4,-0.6684706790684307,0.48549554108883924,-0.45221930071020155
249,00:32.4,-0.6684706790684307,-1.9771132405744507,1.6157286071501373
250,00:33.4,-0.6684706790684307,-1.9771132405744507,1.6157286071501373
251,00:34.4,-0.6684706790684307,0.48783865125217263,-0.45221930071020155
252,00:35.4,-0.6684706790684307,0.48783865125217263,-0.45221930071020155
253,00:36.4,-0.6684706790684307,-0.29007392297448037,0.16257602324827802
254,00:37.4,-0.6684706790684307,-1.2765233017377964,0.982303121859583
255,00:38.4,-0.6684706790684307,-1.2765233017377964,0.982303121859583
256,00:39.4,-0.6684706790684307,0.4862765778099502,-0.4708494620422763
257,00:40.4,-0.6684706790684307,0.4862765778099502,-0.4708494620422763
258,00:41.4,-0.7886109388747576,-0.050295649593373466,-0.04235575140454905
259,00:42.4,-0.7886109388747576,0.4862765778099502,-0.4708494620422763
260,00:43.4,-0.7886109388747576,0.28242599359995385,-0.30317801005360034
261,00:44.4,-0.7886109388747576,-2.7034773912077714,2.2864144151048427
262,00:45.4,-0.7886109388747576,0.4698748066666171,-0.45221930071020155
263,00:46.5,-0.7886109388747576,0.4870576145310611,-0.4708494620422763
264,00:47.5,-0.7886109388747576,0.48549554108883924,-0.4708494620422763
265,00:48.5,-0.7886109388747576,0.48315243092550586,-0.4708494620422763
266,00:49.5,-0.7886109388747576,0.4073918689777295,-0.39632881671397735
267,00:50.5,-0.7886109388747576,-0.05498186992004023,-0.06098591273662379
268,00:51.5,-0.7886109388747576,0.4862765778099502,-0.4894796233743527
269,00:52.5,-0.7886109388747576,0.4847145043677277,-0.4894796233743527
270,00:53.5,-0.7886109388747576,0.15043078773217855,-0.22865736472529974
271,00:54.5,-0.7886109388747576,0.4847145043677277,-0.4894796233743527
272,00:55.5,-0.7886109388747576,0.4573782191288398,-0.4894796233743527
273,00:56.5,-0.7886109388747576,0.4839334676466168,-0.5267399460385022
274,00:57.5,-0.7886109388747576,0.4839334676466168,-0.5267399460385022
275,00:58.5,-0.7886109388747576,-0.4868951766944771,0.25572682990865336
276,00:59.5,-0.7886109388747576,0.48315243092550586,-0.5081097847064274
277,01:00.5,-0.7886109388747576,0.4839334676466168,-0.4894796233743527
278,01:01.5,-0.7886109388747576,0.4714368801088395,-0.4894796233743527
279,01:02.5,-0.7886109388747576,0.4823713942043949,-0.5081097847064274
280,01:03.6,-0.7886109388747576,-0.15495457022226078,-0.0050954287403979235
281,01:04.5,-0.7886109388747576,0.2753966631099537,-0.3590684940498262
282,01:05.6,-0.7886109388747576,0.4659696230610618,-0.4894796233743527
283,01:06.6,-0.7886109388747576,0.48315243092550586,-0.5081097847064274
284,01:07.6,-0.7886109388747576,0.4698748066666171,-0.4894796233743527
285,01:08.6,-0.7886109388747576,0.4823713942043949,-0.4894796233743527
286,01:09.6,-0.908748916024817,0.4839334676466168,-0.5081097847064274
287,01:10.6,-0.908748916024817,-1.9294700005866738,1.5039476391576871
288,01:11.6,-0.908748916024817,-0.1346476154733724,-0.023725590072474316
289,01:12.6,-0.908748916024817,0.39723839160328506,-0.45221930071020155
290,01:13.6,-0.908748916024817,-0.6516939248489186,0.4047681205652546
291,01:14.6,-0.908748916024817,0.48159035748328344,-0.5081097847064274
292,01:15.6,-0.908748916024817,0.48159035748328344,-0.5081097847064274
293,01:16.6,-0.908748916024817,0.4792472473199506,-0.5267399460385022
294,01:17.6,-0.908748916024817,0.47221791682995046,-0.5267399460385022
295,01:18.7,-0.908748916024817,-2.156751686430003,1.671619091146363
296,01:19.7,-0.908748916024817,-2.156751686430003,1.671619091146363
297,01:20.7,-0.908748916024817,-0.6946509445100291,0.4047681205652546
298,01:21.7,-0.908748916024817,-0.6946509445100291,0.4047681205652546
299,01:22.7,-0.908748916024817,-0.1346476154733724,-0.023725590072474316
300,01:23.7,-0.908748916024817,-0.1346476154733724,-0.023725590072474316
301,01:24.7,-0.908748916024817,0.28476910376328723,-0.3590684940498262
302,01:25.7,-0.908748916024817,0.44331955814884005,-0.4894796233743527
303,01:26.7,-0.908748916024817,0.44331955814884005,-0.4894796233743527
304,01:27.8,-0.908748916024817,0.4800282840410615,-0.5267399460385022
305,01:28.8,-0.908748916024817,-2.3231125080266666,1.839290543135039
306,01:29.8,-0.908748916024817,0.4800282840410615,-0.5267399460385022
307,01:30.8,-0.908748916024817,0.4800282840410615,-0.5267399460385022
308,01:31.8,-0.908748916024817,0.43238504405328465,-0.4894796233743527
309,01:32.8,-0.908748916024817,0.43238504405328465,-0.4894796233743527
310,01:33.8,-0.908748916024817,0.4792472473199506,-0.5267399460385022
311,01:34.8,-0.908748916024817,0.47534206371439475,-0.5267399460385022
312,01:35.8,-0.908748916024817,0.47534206371439475,-0.5267399460385022
313,01:36.8,-0.908748916024817,0.37302625324884087,-0.4335891393781268
314,01:37.8,-0.908748916024817,0.47768517387772813,-0.5081097847064274
315,01:38.8,-0.908748916024817,0.47768517387772813,-0.5081097847064274
316,01:39.8,-1.0288891758311438,0.47768517387772813,-0.5081097847064274
317,01:40.8,-1.0288891758311438,0.47768517387772813,-0.5081097847064274
318,01:41.8,-1.0288891758311438,-0.5845247668333643,0.31161731390487923
319,01:42.8,-1.0288891758311438,-0.5845247668333643,0.31161731390487923
320,01:43.8,-1.0288891758311438,0.2410310473810656,-0.3404383327177515
321,01:44.8,-1.0288891758311438,0.2410310473810656,-0.3404383327177515
322,01:45.8,-1.0288891758311438,0.4769041371566172,-0.5267399460385022
323,01:46.8,-1.0288891758311438,0.46362651289772844,-0.5267399460385022
324,01:47.8,-1.0288891758311438,0.47768517387772813,-0.5267399460385022
325,01:48.8,-1.0288891758311438,0.47768517387772813,-0.5267399460385022
326,01:49.8,-1.0288891758311438,-0.5446918940566985,0.29298715257280283
327,01:50.8,-1.0288891758311438,-0.5446918940566985,0.29298715257280283
328,01:51.8,-1.0288891758311438,-2.4574508240577755,2.006961995123715
329,01:52.8,-1.0288891758311438,-2.6573962246622163,2.193263608444467
330,01:53.8,-1.0288891758311438,-2.8815537636211013,2.4727160284255936
331,01:54.8,-1.0288891758311438,-2.8815537636211013,2.4727160284255936
332,01:55.8,-1.0288891758311438,-2.7519016679166595,2.379565221765218
333,01:56.8,-1.0288891758311438,-2.8182897892111027,2.528606512421819
334,01:57.8,-1.0288891758311438,-2.8182897892111027,2.528606512421819
335,01:58.8,-1.0288891758311438,-2.8581226619877684,2.808058932402947
336,01:59.8,-1.0288891758311438,-2.8581226619877684,2.808058932402947
337,02:00.8,-0.908748916024817,-2.9245107832822117,2.9943605457236977
